"sex","age","statebrn","placebrn","marstat","edyrs","occ","usyrl","usdurl","usdocl","usstatel","usplacel","usmarl","usoccl","uswagel","usbyl","ustrips","reltrip","paistrip","sport","social","chicanos","blacks","asians","anglos","latinos","lodging","english","enghome","engwork","engfrnd","engneig","finhelp","bankacct","card","taxes","consular","rent","food","remit","remit1","remit2","remit3","remit4","remit5","savings","savings1","savings2","savings3","savings4","savings5","schools","unemp","foodst","welfare","afdc","wic","ssi","general","doctor","hospital","hlthpmt1","hlthpmt2","hlthpmt3","hlthpmt4","class"
1,37,20,0,2,6,410,2000,108,8,105,5945,2,812,70,2,1,1,2,2,2,0,1,1,0,1,4,3,1,3,1,3,4,2,2,2,2,300,100,800,2,4,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,3,8888,8888,8888,2
1,50,20,0,2,3,812,2014,66,8,105,4480,1,812,10,1,1,2,2,2,2,0,0,0,NA,0,4,3,1,2,1,NA,4,2,2,2,NA,1200,200,500,2,1,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,NA,2,2,8888,8888,8888,8888,1,1,7,8888,8888,8888,1
1,49,20,0,2,6,540,2017,30,8,105,4480,1,540,6,1,3,1,1,2,1,0,0,0,0,2,NA,1,1,1,2,2,NA,2,1,2,1,300,100,NA,2,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,2,4,8888,8888,8888,1
1,57,20,0,2,6,410,2011,84,1,105,4480,1,540,6.75,1,3,1,2,1,1,0,0,0,2,2,4,3,2,2,1,2,6,1,2,1,2,2000,200,0,8888,8888,8888,8888,8888,0,2,8888,8888,8888,8888,1,2,2,2,8888,8888,8888,8888,1,2,4,8888,8888,8888,2
1,54,20,0,2,3,812,2005,174,8,105,5945,1,812,NA,NA,3,2,1,2,2,NA,NA,NA,NA,NA,2,2,1,2,1,1,2,NA,NA,NA,NA,NA,NA,0,8888,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,42,20,0,2,5,410,2012,72,8,105,5945,1,812,12,1,3,2,1,2,2,0,0,0,1,2,1,3,1,3,1,1,4,2,2,2,2,500,300,500,1,2,10,8888,8888,1500,4,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,42,20,0,2,2,410,1994,72,8,105,4480,1,812,NA,NA,1,1,2,2,2,0,0,1,0,1,4,1,1,1,1,3,4,2,2,2,2,NA,NA,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,50,20,0,2,6,812,2004,186,8,105,4480,1,812,NA,NA,3,1,1,2,2,0,0,0,0,0,1,3,2,2,2,2,6,2,2,2,2,NA,NA,1000,1,8,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
2,52,20,0,6,0,710,1984,120,8,105,5945,1,525,25,3,1,1,2,2,2,0,0,0,0,0,4,1,1,1,1,1,4,2,2,2,2,0,0,300,NA,8888,8888,8888,8888,0,NA,8888,8888,8888,8888,1,2,1,2,8888,8888,8888,8888,2,1,3,8888,8888,8888,2
1,54,20,0,2,2,710,1999,36,8,105,4480,1,812,NA,NA,3,2,1,2,NA,0,0,0,0,0,1,3,1,2,1,1,1,2,2,2,2,200,NA,200,1,2,8888,8888,8888,300,2,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,2,4,8888,8888,8888,2
1,39,20,0,2,2,550,1994,228,8,105,4480,2,812,NA,NA,1,1,1,2,1,0,0,0,0,1,1,1,1,1,1,1,4,2,2,2,2,200,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,34,20,0,2,12,552,2005,10,8,105,4480,2,812,NA,NA,1,2,1,2,2,0,0,0,0,3,1,1,2,2,2,2,1,2,2,2,2,NA,NA,NA,12,8888,8888,8888,8888,NA,1,8,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,51,20,0,2,9,520,2004,186,8,105,4480,1,520,NA,1,2,2,1,2,2,NA,NA,NA,NA,NA,4,1,1,2,1,2,2,2,2,2,2,NA,NA,0,1,2,10,11,15,NA,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,2,6,8888,8888,8888,1
1,45,20,0,2,6,410,1992,12,8,105,5945,2,812,NA,NA,2,1,1,2,2,0,0,0,0,0,4,1,1,1,1,2,6,2,2,2,2,300,100,700,1,11,10,2,7,NA,1,10,12,9,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,48,20,0,2,3,520,2013,78,8,105,4480,1,520,3,1,3,2,1,2,2,1,0,0,0,1,4,1,1,2,1,2,2,2,2,2,2,500,300,1000,1,10,2,8,11,NA,8888,8888,8888,8888,8888,2,2,NA,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,66,20,0,2,3,410,1979,120,8,105,5945,1,812,40,2,1,2,1,2,2,1,0,1,0,0,1,1,1,1,1,1,2,2,2,2,2,100,50,500,1,10,11,15,8,200,2,1,10,11,8,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,32,20,0,2,5,410,2005,24,8,105,4480,2,540,9,1,1,2,1,2,2,0,0,0,0,2,1,1,1,2,1,1,1,2,2,2,2,300,200,400,11,1,8888,8888,8888,500,2,11,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,35,20,0,2,2,410,2007,36,8,105,5945,1,812,NA,NA,2,2,1,1,2,0,0,0,0,0,1,1,1,2,1,1,1,2,2,2,2,400,200,300,1,2,3,11,8888,NA,11,3,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,78,20,0,2,3,410,1969,1,8,105,5945,1,410,NA,NA,2,2,2,2,2,0,0,0,0,0,7,0,1,1,1,1,6,2,2,2,2,0,160,300,2,1,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,46,20,0,2,3,410,1995,12,8,105,4480,2,812,1.5,1,1,2,1,2,2,0,0,0,1,0,4,1,1,1,1,1,6,2,2,2,2,NA,NA,NA,NA,8888,8888,8888,8888,NA,8,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,27,20,0,2,9,540,2016,42,8,105,4480,1,540,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,1,9,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,68,20,0,2,4,410,1973,36,8,105,4480,1,812,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,49,20,0,2,6,410,1995,36,8,105,4480,2,812,NA,NA,2,1,2,2,2,0,0,0,0,0,4,1,1,2,1,1,4,2,2,2,2,NA,NA,0,11,1,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,60,20,0,2,6,410,1989,12,8,105,5945,1,410,NA,2,3,2,1,2,2,NA,NA,NA,NA,NA,2,0,1,1,1,1,1,2,2,2,2,NA,160,0,1,8,10,12,15,NA,2,1,15,10,12,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,50,20,0,2,3,546,2013,36,8,105,4480,1,812,80,2,2,2,1,2,2,1,1,1,1,1,4,1,1,2,1,2,2,2,2,2,2,500,250,0,1,2,11,10,15,200,1,8,10,11,15,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,60,20,0,2,6,526,1982,12,8,105,5945,2,410,NA,1,3,2,1,NA,NA,1,0,0,0,1,2,1,1,1,1,1,6,2,2,2,2,NA,NA,0,8888,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,52,20,0,2,3,410,1996,24,8,105,5945,1,812,NA,NA,3,2,1,2,2,NA,NA,NA,NA,NA,2,1,1,2,1,2,2,2,2,2,2,NA,NA,500,1,8,10,11,15,300,1,8,10,13,11,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,59,20,0,2,3,410,1981,12,8,105,4480,1,812,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,1,4,NA,NA,NA,NA,NA,NA,200,11,6,1,8888,8888,NA,6,1,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,78,20,0,2,4,410,2004,60,8,105,5945,1,410,3,1,1,2,1,2,2,1,0,0,0,1,2,1,1,1,1,1,6,2,2,2,2,300,160,100,1,11,10,8,12,100,1,2,10,8,12,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,34,20,0,2,6,546,2016,24,8,105,5945,1,812,70,2,1,2,1,2,2,1,NA,NA,NA,2,2,1,1,1,1,1,6,2,2,2,2,200,400,0,8888,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,1,6,8888,8888,8888,2
1,49,20,0,2,6,410,2007,36,8,105,5945,1,812,50,2,2,1,2,1,1,0,0,0,0,1,4,0,1,1,1,1,2,2,2,2,2,200,160,1000,1,7,10,11,12,200,1,10,12,14,8888,2,2,2,2,8888,8888,8888,8888,1,2,4,8888,8888,8888,2
1,37,20,0,2,9,711,2011,48,8,105,4480,1,810,NA,1,4,1,2,1,2,0,0,1,0,0,4,4,3,3,3,3,6,NA,NA,NA,NA,NA,NA,300,1,8888,8888,8888,8888,500,6,2,1,10,8,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,57,20,0,2,3,410,1992,5,8,105,4480,1,812,7,1,3,1,2,2,2,0,0,0,0,0,4,0,1,1,1,1,4,2,2,2,2,200,200,100,1,11,8888,8888,8888,0,1,2,10,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
2,57,14,0,2,6,20,1974,402,5,105,4480,1,20,8888,8888,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,8888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,8888,8888,8888,NA,NA,8888,8888,8888,8888,1,2,2,NA,2,2,2,NA,NA,NA,NA,8888,8888,8888,1
1,54,14,0,2,5,526,1977,360,8,105,4880,2,526,NA,NA,1,1,1,2,2,0,1,0,0,2,4,4,4,4,4,4,2,1,1,1,NA,NA,NA,100,1,8888,8888,8888,8888,NA,1,2,8888,8888,8888,2,2,2,NA,NA,NA,NA,NA,1,2,4,8888,8888,8888,1
1,38,14,0,2,9,526,1985,270,8,105,5775,1,526,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,4,4,2,4,NA,3,6,1,1,1,1,NA,NA,250,1,11,8888,8888,8888,NA,4,2,1,8888,8888,1,2,NA,2,8888,8888,8888,8888,1,2,4,8888,8888,8888,1
1,25,14,0,1,6,526,2007,6,8,144,NA,2,526,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8888,8888,8888,8888,8888,NA,9,14,8888,8888,8888,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,1
2,44,14,0,2,9,20,2006,4,1,105,7320,1,711,1000,5,5,NA,NA,2,2,1,0,0,1,1,NA,1,1,1,1,1,NA,2,2,2,2,0,200,0,8888,8888,8888,8888,8888,300,1,14,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,47,14,0,5,11,215,1992,96,5,105,4480,2,NA,NA,NA,1,1,2,2,2,NA,NA,NA,NA,NA,4,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,51,14,58,2,6,410,1974,402,8,105,7320,1,410,NA,NA,1,1,2,2,1,NA,NA,NA,1,1,4,3,3,3,3,3,6,2,2,2,NA,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,8888,8888,8888,1
2,61,14,0,5,6,20,1977,48,8,105,7400,2,413,2.25,1,3,NA,NA,2,2,1,0,0,0,0,NA,0,1,1,1,1,NA,2,2,2,2,20,NA,200,1,11,8888,8888,8888,NA,1,11,10,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
2,28,14,0,1,17,629,2006,6,1,105,5945,2,629,8,1,2,NA,NA,2,2,2,2,2,2,2,NA,3,2,2,2,2,NA,1,NA,2,1,0,200,0,8888,8888,8888,8888,8888,NA,15,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
2,35,14,0,2,6,10,1989,222,8,105,4480,2,NA,11,1,1,1,2,2,2,0,0,0,0,2,4,2,1,1,1,1,4,2,2,NA,2,150,250,0,8888,8888,8888,8888,8888,130,8,12,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,39,14,28,2,3,520,2000,90,8,148,NA,1,520,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8888,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,1
2,33,14,0,2,12,711,1999,102,1,105,7400,1,711,NA,NA,1,1,2,2,2,1,1,1,1,2,4,2,1,2,2,2,4,1,2,1,2,1200,1500,0,8888,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,1,2,NA,NA,NA,NA,NA,NA,2,1,3,8888,8888,8888,1
2,25,14,0,1,12,524,2004,42,8,105,7400,2,524,NA,NA,1,1,2,2,2,0,0,0,0,2,4,2,2,2,2,2,6,2,2,2,NA,NA,NA,150,1,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,24,14,15,1,9,410,2004,42,8,105,5775,2,812,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,4,2,1,NA,1,NA,NA,2,2,NA,NA,NA,NA,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,NA,NA,NA,8888,8888,8888,1
1,32,14,0,2,9,524,1992,186,8,105,4480,2,524,NA,NA,1,2,2,2,2,1,0,1,1,1,4,2,2,NA,2,NA,6,2,2,NA,NA,600,2000,100,1,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,2,2,8888,8888,8888,8888,1,2,8888,8888,8888,8888,1
1,50,14,0,2,2,410,1999,24,8,105,7400,1,410,NA,NA,2,NA,NA,2,2,2,2,2,2,2,NA,3,2,2,2,2,NA,2,2,2,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,2
2,30,14,0,2,6,20,1989,222,8,105,7400,1,20,8888,8888,1,1,2,2,2,0,1,0,1,1,4,2,2,8888,2,2,4,1,2,2,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,1,1,2,1,2,2,1,1,3,1,8888,8888,1
1,37,14,0,2,9,526,2004,42,1,105,7400,1,526,NA,NA,3,NA,NA,2,2,2,2,2,2,2,NA,4,4,4,4,4,NA,NA,NA,NA,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
2,35,14,0,3,9,20,1998,114,8,105,5945,1,20,8888,8888,1,2,2,2,2,2,2,1,1,0,4,2,2,8888,2,2,4,2,2,2,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,NA,NA,NA,NA,NA,NA,1,1,4,8888,8888,8888,1
2,30,14,0,2,12,810,2006,18,1,148,NA,2,810,NA,NA,3,NA,NA,2,2,2,2,2,0,0,NA,4,4,4,4,4,NA,1,1,1,1,NA,NA,200,1,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,3,8888,8888,8888,1
2,47,14,0,2,6,711,1982,306,8,111,520,NA,711,NA,NA,1,1,2,2,2,2,NA,0,NA,NA,2,4,4,4,3,3,6,1,NA,NA,NA,NA,NA,100,11,1,8888,8888,8888,NA,8888,8888,8888,8888,8888,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,1
2,35,14,0,2,3,812,1998,114,8,105,7777,2,820,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,100,1,8,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,NA,NA,NA,NA,NA,NA,NA,1,4,8888,8888,8888,1
2,31,14,0,2,9,812,2002,66,8,105,7400,1,812,NA,NA,1,1,1,2,2,2,0,2,1,1,4,1,1,2,1,2,NA,2,2,NA,NA,800,NA,0,8888,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,1,2,1,1,2,1,2,2,1,1,3,8888,8888,8888,1
1,37,14,0,1,6,526,1989,222,8,105,7400,2,526,NA,NA,1,2,1,2,2,2,NA,NA,NA,NA,2,4,3,4,3,4,2,NA,NA,NA,NA,NA,NA,400,2,1,11,8888,8888,NA,8888,8888,8888,8888,8888,1,2,NA,2,8888,8888,8888,8888,1,1,3,4,8888,8888,1
2,52,14,84,2,12,710,1977,36,5,105,5775,2,820,3.25,1,2,NA,NA,2,1,3,0,0,1,0,NA,3,1,4,1,4,NA,2,2,2,2,125,25,0,8888,8888,8888,8888,8888,NA,10,14,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,3,8888,8888,8888,2
1,36,16,0,2,9,546,2007,18,8,105,5775,1,546,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,NA,NA,NA,NA,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,NA,2,NA,NA,NA,NA,NA,2,2,2,8888,8888,8888,8888,1
1,25,16,0,2,9,810,2008,6,8,105,6920,2,810,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1,27,16,0,1,6,546,2003,53,8,105,7120,2,539,10.5,1,2,NA,NA,2,2,2,0,1,1,2,NA,1,1,2,1,1,NA,2,2,2,2,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,1,4,8888,8888,2
1,38,14,39,2,6,NA,NA,NA,8,105,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,1
2,22,16,0,2,12,20,1987,258,1,114,1600,1,20,8888,8888,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,8888,2,2,NA,NA,NA,NA,NA,0,NA,NA,2,1,8888,8888,8888,NA,8888,8888,8888,8888,8888,1,2,2,1,2,1,2,2,2,1,3,8888,8888,8888,1
1,28,16,0,3,6,810,2000,102,8,105,NA,2,810,NA,NA,1,1,2,NA,NA,1,2,1,1,2,4,1,2,2,2,2,4,NA,NA,NA,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,1
2,32,16,0,2,5,812,2001,90,8,105,5775,1,812,8,1,1,1,2,2,2,2,2,2,2,2,4,4,2,2,2,2,4,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,1,2,2,1,1,3,8888,8888,8888,1
2,46,16,0,2,6,20,1992,12,8,105,7320,2,810,NA,NA,1,2,1,2,2,0,0,0,0,0,4,0,2,2,2,2,4,2,2,2,2,0,0,200,1,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,5,8888,8888,8888,2
1,41,16,0,2,6,540,2008,6,8,105,2840,1,540,NA,NA,1,1,2,2,2,2,0,0,0,2,4,0,1,1,1,1,4,2,2,2,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,33,16,0,1,9,410,1997,48,8,105,5775,2,711,10,1,1,1,2,1,2,2,0,1,2,2,4,0,1,1,1,1,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,8888,8888,8888,8888,1,1,4,8888,8888,8888,2
1,30,16,0,1,9,546,2004,54,8,105,6920,2,546,NA,NA,1,1,1,2,2,1,1,1,1,1,4,3,1,2,2,2,4,2,2,2,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,45,16,0,2,9,417,2000,102,8,139,6280,1,417,10,1,1,1,1,2,2,1,1,0,1,1,4,3,1,3,2,3,6,2,2,2,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,41,16,0,2,6,410,1987,258,1,105,7400,2,410,15,1,2,NA,NA,2,2,2,1,1,1,1,NA,3,1,2,2,2,NA,1,1,1,1,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,NA,1,2,1,2,2,1,1,3,8888,8888,8888,1
1,21,16,0,1,12,526,2006,30,8,105,5170,2,526,11,1,1,1,1,2,2,1,1,1,1,1,4,1,1,2,2,2,4,2,2,1,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,21,16,0,3,9,812,2004,54,8,105,4480,2,812,9,1,1,1,1,2,2,1,1,1,1,1,4,4,2,4,2,4,4,2,2,2,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,43,16,0,2,9,546,1989,234,1,105,5775,2,546,NA,NA,2,NA,NA,NA,NA,1,1,1,1,1,NA,4,1,2,1,3,NA,1,1,1,1,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,41,16,0,2,6,529,1987,258,1,105,4480,2,529,NA,NA,1,2,1,2,2,2,1,0,1,1,2,4,2,2,1,3,2,1,1,1,1,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,37,16,0,1,10,524,1999,114,8,103,6200,2,524,13,1,1,2,1,NA,2,1,0,0,1,1,2,3,2,2,2,2,2,NA,NA,NA,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,33,16,0,1,9,711,2004,54,8,105,5775,2,540,NA,NA,1,1,1,2,2,1,1,0,1,1,4,3,1,3,2,3,4,2,2,2,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
2,48,16,0,2,9,NA,1992,198,1,105,7360,1,NA,NA,NA,1,1,1,2,2,2,1,1,1,2,4,1,2,2,2,2,4,1,1,1,1,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,45,16,0,2,9,410,1989,234,1,105,2840,2,410,12,1,2,NA,NA,2,2,1,1,1,1,1,NA,4,2,3,2,3,NA,1,1,1,1,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,1,1,2,1,2,2,1,1,2,8888,8888,8888,1
1,38,16,0,2,6,516,1989,234,1,105,5775,2,215,NA,NA,2,NA,NA,NA,2,1,1,1,1,1,NA,4,2,3,2,3,NA,1,1,1,1,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,40,16,0,2,4,812,2004,54,1,105,5775,2,812,10,1,7,NA,NA,1,2,0,0,0,1,2,NA,3,2,2,2,3,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,2,2,2,1,1,3,8888,8888,1
1,33,16,0,2,6,540,2001,90,8,105,5775,1,540,10,1,1,2,1,2,2,0,0,0,1,2,2,2,1,2,1,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,8888,8888,8888,8888,1,2,1,8888,8888,8888,1
1,19,16,0,1,9,711,1997,138,8,105,4480,2,711,8,1,1,1,2,2,2,0,0,0,1,1,2,3,1,3,2,3,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
2,26,16,0,2,9,616,2005,42,8,105,5775,1,616,8,1,1,1,1,2,2,2,2,2,2,3,4,2,1,2,1,2,4,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,2,2,1,1,2,1,8888,8888,1
1,23,16,0,1,9,520,2004,54,8,105,7120,2,520,8,1,1,2,1,NA,NA,0,0,0,0,1,2,1,1,1,1,1,2,2,2,2,1,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,41,16,0,1,9,524,1985,282,8,105,7120,2,524,NA,NA,1,1,1,2,1,0,0,0,1,2,4,2,1,2,1,2,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,1
1,31,16,0,2,6,520,2000,102,8,105,7120,1,520,8,1,1,2,1,1,1,0,0,0,1,2,1,2,1,2,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,1,2,2,1,1,1,3,8888,8888,1
